title,rating,text,url
Mindcraft...,9/10,"There are those who seek to dive into your mind, take your secrets and whatever else they find, espionage, conspiracy, infiltration, skulduggery, through worlds that are all conjured, well designed. They've been asked to plant a seed, start an idea, change the course of an industrialists career, but it needs dreams within deep dreams, an architect to build the schemes, and the consequences, could be quite severe.Imaginative beyond words, elegantly crafted and constructed, presented and performed by legends of the screen with a great storyline that keeps the viewer constantly engaged and on the edge of their seat - what more do you want out of movies.",https://www.imdb.com/review/rw8962087/?ref_=tturv_perm_14
A masterpiece that everyone should watch,9/10,"I'm a big fan of Christopher Nolan's work and according to me Inception is the masterpiece of it. Everything in this movie is perfect as per my requirements. There is enough mystery, action, drama, sci-fi and effects. The plot is perfect and Nolan did great in the development of that fantastic idea. I could not want nothing more from the script and the realization of it. As it comes to the cinematography Nolan was exceptional in what he have done in this movie. The final is a bit different and unexpected but perfectly made and all of the people who watch the film will be asking themselves the question: ""What happened?"".The actor's play is great too, I think that Leonardo Di Caprio and Joseph Gordon-Levitt are awesome in their roles. It's not strange that Nolan is working with some of the supporting actors in more than one of his movies. Despite the most attention went to Di Caprio and Gordon- Levitt the others should not be passed. Ellen Page, Ken Watanabe, Dileep Rao, Cillian Murphy, Tom Berenger, Pete Postlethwaite and Michael Caine did great too. I want also to mention Tom Hardy. I didn't know him before Inception, but he is one of the actor who won my attention and I enjoy his acts in other movies too.As it comes to the soundtrack, I think that just mentioning the name of the Hans Zimmer should be enough for the movie fans. According to me Zimmer is the best in the business. Once I checked his biography I was more than impressed with the fact that he made soundtracks for more movies than I could though. The most impressive part is that he did it for great ones, not just for some mediocre films. The soundtrack of Inception is one of the little that I listened after watching the movie.According to me it is quite normal that Inception won Oscars for cinematography, visual effects and sound, but still it is very strange that the academy awards for best movie, best actor and best writing were not given to Nolan's masterpiece. I really think that Inception is far better in every aspect than King's speech and I know that this topic is widely discussed but Di Caprio was great and deserved the award more than Collin Firth.As a conclusion I will definitely suggest to everyone who didn't watched Iception to do it as far as he could, because he missed on the greatest movies ever.I gave 9/10 because 10/10 is waiting for the movie that is still not done.",https://www.imdb.com/review/rw3180565/?ref_=tturv_perm_101
Christopher Nolan has outdone himself yet again...,9/10,"I walked into the theater knowing relatively nothing about this film, and I walked out...knowing even less. From the moment it begins to the moment it ends, you will be wondering what is going on. These initial questions are simply because those trailers we've been watching all year have hardly prepared us for what is about to happen. Most of us just buy a ticket on our faith in either Christopher Nolan or Leonardo DiCaprio. (In my case: both.) As the movie progresses, your questions grow deeper, more layered, just as the dreams you are viewing excavate the furthest reaches of the unconscious. It's an absolute ride, and in IMAX, it's astounding.It's easy to see how this is the product of Nolan's work in Memento. It deals with the same issues of our narrator's reliability and questions of reality. Both main characters have a tragic self-awareness that seems like a plus in the beginning of the movie, but by the end, you'll wonder if what they trusted to be true and what you trusted to be true is even true at all. Like the dreams themselves, the plot lines and characters begin to fall apart, but our Architect, Christopher Nolan, is the one pulling the strings. This is a film that moves beyond its medium and pulls you in. I'd almost say it breaks the fourth wall without even trying to.It goes without saying that the special effects are one of the highlights of Inception. This will probably be The Matrix of our time, but in a much subtler way. As Dom says, ""It's only when you wake up that you realize there was something strange."" This strangeness is embraced and pulled throughout the film. However, the mazes, infinite staircases, and alternate realities these special effects create are not limited to just providing an aesthetic wonder, but they serve to symbolically reinforce many of the main issues of the film. The paradox of an infinite staircase will be itching your brain for a few hours after you finish watching.The performances are pitch perfect. I initially thought that the characters were a bit one- dimensional and not incredibly developed. Don't be alarmed though. Nolan hasn't lost the touch that created his Batman and his Joker. I believe there are deliberate reasons for this lack of background, which will surely feed into the theorists that will begin sprouting all over the internet after this weekend. Leonardo DiCaprio and Marion Cotillard provide the emotional and narrative center of the film. Being the Oscar winning and nominated actors they are, these roles are played beautifully. It's as if they don't even realize they're the ones we're all focused on.I would've given this a 10/10 if it weren't for the excessive use of Hans Zimmer's music. I'm a major fan of Zimmer's work, but I believe music in a film is instrumental when trying to give your audience some sort of cathartic release. At the moment I needed that from the score, it had already been playing non-stop for an hour, so it really made no difference in my emotional response. That's my only complaint, but I'm a film score nerd so don't worry about it.I'll end this now before I start confusing myself even more. It's a privilege, though, to see an auteur like Christopher Nolan working today, using the summer blockbuster as his medium. You'll leave the theater feeling as if you just ""witnessed"" something.",https://www.imdb.com/review/rw2279772/?ref_=tturv_perm_123
Requires Concentration,9/10,"An incredibly unique film which deserves its plaudits purely for the intelligent world created. Whilst extremely complex, the 'science' allowing the story to unfold is explained for the most part, although I imagine everyone loses the plot on a first viewing at some point, for me I was okay until the very final Saito scene. It keeps you engaged throughout and I think (?) you're routing for the right people, although in reality the overarching reason to undergo the entire film is a little weak, possibly skimmed over, and purely a vehicle to discover the world of dreams.Visually it cannot be faulted, and the pairing with the music works excellently as well. You're constantly drawn into the film without it ever being something that will get your heart racing, more interesting than compelling. Having said that, it is really one of a kind, at least at this level, and so everyone should see Inception, if only to appreciate the depth Nolan went into.",https://www.imdb.com/review/rw6553779/?ref_=tturv_perm_49
Something is missing...,No Rating,"Call me ""dumb"", I do not care, because I have my own mind and experience and I know by now that I am not. My only reserve is that maybe I should see it twice, or that this is not the moment for me to have seen it( As is with reading books, today one can't stand it , tomorrow it makes perfect sense). Apart from this, a movie being an experience destined to consume itself at the maximum in one ""kick"", after this Inception experience, I feel that something is really missing here. What is the idea of this movie? What is it trying to express? In what system of beliefs is all this taking place? Because, apart from the famous cast, the good performances, the special effects that are everywhere and the incessant and disturbing gun noises, I do not see what am I supposed to get enriched with through watching this movie? OK, the idea of conscious dreaming is centuries-old, so is the idea of ""staging"" the life or the universe(no need to mention the link to Matrix, etc), but who would be the ""dreamer"" if we extrapolated to our lives? Because the thought of a world meant just for corporations and ""important"" individuals, I do not like. So, in a person's life, any person, how are the Inception ideas fitting in? Are we to look and see who ""dreams"" for us, and the movie couldn't put this idea bluntly? Are we dealing with an explanation for wave function collapse, controlled consciously by some skilled to do so and implementing during our sleep? I feel the need to say, ""please explain yourself"". One cannot mount such a giant of a movie (publicity, effects, cast and so), and in the end leave you with a bigger blur than before such ideas occurred. I would say it is either a case of snobbish commercialism that is not backed up by enough understanding and research, or a case of intricate mind and ideas that have no clarity in expressing themselves. It is an exercise for the brain, I give it that. But in the light of too much gratuitous violence, too less contoured universe of the movie, too crowded action, too soapy emotional effects (the passed away wife, the uncommunicative rich father) and too high praise that it deserves (c'mon, this is the new Matrix? Are we going back as the time goes by?, I feel deeply not pleased.",https://www.imdb.com/review/rw2332583/?ref_=tturv_perm_74
(Spoiler) Did You See It? Did You Really See it?,6/10,"I couldn't agree with Kimba more. There is nothing to this film other than the special effects and crappy action sequences. The obvious story line is just as simple as the story in the Matrix and was hijacked form the same philosophy books that have been around for thousands of years.What They Wanted You To See:The special effects are very well done but reminded me of when I was thirteen and learned how to bend corners in photo-shop, for the next three month any picture I created in photo-shop had all the corners bent, I was so excited to show off my newly acquired skill. Same thing with the special effects in this film. How many times do I need to see Gordon- Levitt running, fighting and falling against the walls and ceilings in the hotel room scene? How many times do I have to see the buildings crumble and the van falling in slow motion. I get it, I get it, they figured out how to do this and they are excited to show it off. Great special effects, I would have been in awe regardless of what the plot line was...Just for me the quality of a good movie is one which you enjoyed and would love to see again. Although this movie does inspire some non-independent thinking and conversation; what I am hearing about this film is that many walked out without understanding it, by their own admission, and have no intention of seeing it again. If I saw this movie being played on cable I would flip the channel so fast it would make my TV smoke. But with that said, this will be another cult movie with the same old cult following, bah bah...You Do Not See This Because You Are Not Aware That You Are Dreaming A Dream Within A Dream:Here is the great part. The movie has a secondary plot line. Forget the whole dream idea and whether he is or he is not in a dream and who's dream he is in and why the kids are in the precisely same position, age and outfits in the last scene as they are in DiCaprio's previous recollections. Apparently the character of Leonardo DiCaprio is based on Nolan; the director. The film is about making a movie. DiCaprio is the director, Joseph Gordon-Levitt is the producer, Ellen Page is the screenwriter, Tom Hardy is the actor, Dileep Rao is the technical guy, Ken Watanabe is the money man behind the movie and Cillian Murphy is the audience.Do You Hear The Music?:The whole movie is explaining to the audience and the staff that you must create a semi believable world for the victim, the mark, the audience to be drawn in to. Its about scouting a location, creating a world and getting the audience lost in it, giving the director enough time to plant a non-original idea, such as, ""What a great movie this was!""Anyone feel sorry for Cillian Murphy / Robert Fisher, Jr. because he was getting screwed with? well thats not Murphy that was getting screwed with, its all of us!Is Your Inner Ear Intact After All That Imax Noise, Because Here Comes Your Kick:According to DiCaprio's character or Nolan, If you alter the dream world too much, like Ellen Page did in DiCaprio's dream, the victim's/audience's subconscious will turn on you, realizing its fake/ a dream, and will turn on the manipulator of the dream, thus the screenwriter, director, etc. and become disengaged from the film/dream and wake-up, ""good afternoon, I am glad to see that you are awake.""Do You Remember Any Of It?:Do you remember when the original ""Architect"" gets killed off in the beginning? Well apparently it is very common in the movie industry to replace/remove the first screen writer. If you watch some of the interviews with DeCaprio he says that he is studying Noal for his character in the film, now you know why.Now, wipe off the morning-glory from your eyes and go outside and play.",https://www.imdb.com/review/rw2282772/?ref_=tturv_perm_24
Dream invasion is the focus of a strange and ambiguous film...,6/10,"I'll be the first one to admit that INCEPTION is the kind of thinking man's thriller that has something going on every second of its two-hour and 28 minute running time. But only director Chris Nolan knows what it's all about and I don't believe I'll find out all the explanations until I get the DVD commentary.It's a heady mixture of sci-fi, comic book stuff and fantasy and all of it is focused on the mastery of dream invasion in order to gather secrets held in the human mind. Foremost among the players is LEONARDO DiCAPRIO, playing his role in a very authoritative manner with no shortage of barking orders and furrowed brow, all highly intense, as he gathers a team around him to investigate the dreamscape.There's plenty of action along the way, interspersed with quieter moments of explanatory dialog so the audience has at least some semblance of what's going on. But the whole concept of the story lacks the kind of credibility that would have made the film more engaging than it really is.Credit the actors with doing their best despite the fact that none of them have roles that are fully fleshed out. And this includes Joseph GORDON-LEVITT, ELLEN PAGE, TOM HARDY, CILLIAN MURPHY, KEN WATANABE and TOM BERENGER.If you're a MATRIX fan, you'll love this one. If not, you may wonder what all the fuss was about.Frankly, I had more fun exploring dream invasion in NIGHTMARE ON ELM STREET, less intellectual but a lot more fun.",https://www.imdb.com/review/rw2282928/?ref_=tturv_perm_103
My number 1 movie,10/10,Inception is a spectacular movie with twists turns and incredible effects. Nolan blew my expectations away with this movie.,https://www.imdb.com/review/rw6613398/?ref_=tturv_perm_86
A Mutli-Layered Dream World,8/10,"What drew me to watch this film on the very first day of theatrical showing was the cast, which was an incredible array of some of the most intense actors in Hollywood today. We have Ken Watanabe, Cilian Murphy, Marion Cotillard, Michael Caine, Tom Berenger, Pete Postlethwait, and in the lead, none other than Leonardo di Caprio. The director and writer Christopher Nolan also comes with a very impressive oeuvre behind him, with ""Memento,"" ""The Prestige,"" and most recently, ""The Dark Knight.""This film is one of the most complicated films I have seen. A fair summary is almost impossible to put into words. It is challenging to follow all the jumping into and out of dreams, in dreams within dreams. I won't be surprised if you do not completely understand everything that was going on by the end. However, the visual experience of being in this multi-layered dream world is unmatchable in any recent films.I thought of ""The Matrix,"" and even Leo's latest (excellent) work ""Shutter Island,"" as this film proceeds to disorient you about what is and is not reality. However, ""Inception"" goes several levels higher in the hierarchy of convolutions in film. There are at least four levels of simultaneous dream upon dream happening at one time at one point. Amazing film editing work!Then there are technical aspects which were mind-boggling indeed, as Nolan's bizarre script required. The audience is brought inside buildings, rooms, elevators, even entire cities where you lose the sense of space, time, gravity and logic. It is a dream world--you need to see it to fully appreciate what I just wrote. The musical score of Hans Zimmer was strong and dramatic. These are definitely contenders by Oscar time.This film is not for everyone. There are those who would dismiss this as impossibly pretentious and pointless. But for me, ""Inception"" was very stimulating and challenging -- a film well-worthy to spend two and a half hours of our valuable time. Be ready to face this challenge when you go watch it. I won't be surprised if you feel you need to watch it all over again.",https://www.imdb.com/review/rw2279351/?ref_=tturv_perm_119
Christopher Nolan is genius,8/10,"Nolan is careful never to let the scope of the film overwhelm the human element and this is a key reason Inception works as well as it does. The acting, from a great ensemble led by DiCaprio, is as good as it gets. In terms of sheer originality, ambition and achievement, Inception is the movie of the summer, the movie of the year and the movie of our dreams. world need directors like Nolan,Spielberg,Cameron, As with his previous movies, Nolan displays a knack for choosing actors who can best embody the characters in his films. While DiCaprio's role here may be reminiscent of that in his earlier Shutter Island, there's no question that he anchors the movie with a perfectly calibrated performance that is equal parts intense and heartfelt. The rest of the supporting characters fill out their roles just as vividly- Joseph Gordon-Levitt radiates confidence and suavity, Ellen Page displays suitable wit and grit, and in particular Marion Cotillard exudes both sultriness and danger in an edgy yet eventually heartbreaking performance.But ""Inception"" is Nolan's vision through and through- and in fact, a visionary director and a master filmmaker at that. Many years Nolan spent refining his screenplay, and it shows in the great detail and complexity that makes ""Inception"" both an intellectual and visceral enjoyment- just take the names of the various characters, each of which have a special significance. With ""Inception"", Nolan invites you to open your mind to possibilities- possibilities of alternate realities, of complexities beyond the conscious mind to grasp and most importantly, of the power of imagination. It is that rare gem of a film that is so multi-layered, so profound and so fascinating that you'll want to experience it again immediately after you've seen it- just so you can fully appreciate its genius.",https://www.imdb.com/review/rw2279705/?ref_=tturv_perm_76
What kind of an accomplishment is it to be a born liar ?,4/10,"Inception is a lie and like all legitmate hollywoods irregardless of who is doing what to whom there is only the technology that allows this hysterical calculator(that is all this film represents) in this motion picture to perhaps make money.There seems not much more to suggest and that would be if this film made money,? Well did it ? This is what is a most unusual point to all this,and that would be if this particular film did not make money what else is this film doing if in fact it did not make money? What is required to know better or perhaps to truly know well what the viewer is looking at when as a viewer,the viewer as it were watches the motion picture ""Inception"".There is as well another consideration and that is if in fact the very participation in the watching of any motion picture is such an experience as to be a unwholesome experience. I believe it is that(unwholesome) and even more so provides for a disguise so to mislead any who might be drawn for what ever reason to watch such a film or for that matter to watch such are the films of Hollywood,California.There is no degree of involvement in the making of this film that is in fact authentic and as illegitimate that that might sound like it is an illegal search and seizure which allows a thief to be masqueraded as the man with the candy.This film is not new nor is this film what it appears as is as well.The result when viewing such a film is that there is no time that is real nor is there a place as to any particular event is concerned and if that isn't enough there is no definition as to not if there is a capacity to dream but how do we provide the ability to interject another ability that could pass as a dream.This is the handiwork of a masquerade with any here who believe believe not in this motion picture as there is no dreaming there is only the ability to transmit the stimulus with the image that is what masquerades as a ""dream"".It is as well imposed upon the body of the human race so to provide a unmistakable influence.The influence as the film provides such a witness has a goal of influence pure and simple this film is merely more of the same as the same has meant since as it were its inception.It is its invention that is at the source of this worlds ability to influence anything with merely more of the same being all that the viewer will ever be looking at.The inventor as well as the inventors many inventions are all patented and do it is believed remain so.There were some 700 separate inventions with which this unwholesome day in this world occurred when one Nicola Tesla discovered how to bind energy across wide open space many many miles from nowhere including even deepest darkest space.This is the field of regard it is as well the ability to network with many disparaging elements so to influence even say Adolf Hitler(I kid you not).Though 1920 is the year of radio's invention and 1921 the year Berlin radio started to broadcast it was a good time before this point in time that Tesla's inventions and subsequent patents were in place.The better premise would be to know through Tesla's own words as to what capacity does what he invented provide and without to much trouble Tesla's's own misgivings provide for the very problem of being under the influence of a lie.Though this lie was not meant to interfere with the human race that is exactly what has occurred.The money men of Teslas's own day are at the root cause as to the necessity to influence anything outside of an antenna.They remain as perhaps a cog in the wheel that very nearly saw to its conclusion not to long ago.This wasn't Tesla's design this was there influence on his attempt to bind energy that it was not to be unless of course they could extract a measure if you will of revenge upon humanity.This is the masquerade that there is a profit motive in this foreign power as well as an aggression not to be deterred in its inability to be regulated properly.This is an imperfect science which has meted out suffering through this field of regard.(network field)It is this thief in the night and it is as well the exploiter of human flesh that this film is providing the viewer with.This is what this film is up to and it has been such since it inception.",https://www.imdb.com/review/rw2366586/?ref_=tturv_perm_53
Nolan plays with a tense Narrative,10/10,"I just saw inception last night and absolutely loved it. Everything is top-notch. Most of all, like in every Nolan movie, the editing is crisp. There is no room for even a smile. Action is unique and highly entertaining; although make a note there is no adrenaline rush during any action scenes. This is where Nolan's problem lies. We would have experienced that missing adrenaline rush if he had taken some time to develop the supporting characters, in order to make us feel for them. The only characters I felt for is Cobb and Mal. Their love for each other is shown beautifully, I personally have never seen a relationship explored in this unique way. The only reason I can think why Nolan didn't spend time on other characters is because of the plot he had to first explain and then execute. The plot is hard to explain let alone execute, Nolan did a very good job given the short amount of time. At the same time he had to make sure he did not loose the audience in confusion. A job well done. Now, what I really like about this movie, is the IDEA. Nolan has this great idea for a movie about dreams. On the surface the movie is loaded with multiple tense narratives, but in the background he's also exploring how powerful the medium of dream can be. Also at the same time he maintains the through-line of the movie. Not letting anyone forget why we are watching this movie, why we should care the protagonist reaches to a conclusion. Without the strong through-line we would be lost like in dreams. I think the best actor in the movie is Marian Cotillard. She plays her part with such a beauty I just can't describe. Leonardo also convinces us to fall for his motivations and makes us want him to accomplish his mission. Joseph Gordon-Lewitt also plays his part brilliantly, he is very straight forward unlike the earlier mentioned actors. The rest of the actors are just fine. Everyone Needs to see this movie if not because it is the best Sci-Fi movie after Matrix, then for the fact that it is the best movie of the year. If only Nolan can make a movie with this tight narrative and make us fall for the characters at the same time; your heart will stop beating. 10/10",https://www.imdb.com/review/rw2278876/?ref_=tturv_perm_51
"Amazing Directing, Captivating Plot, Overall Great",10/10,"I had the privilege of seeing this movie before it came out, and, like most of DiCaprio's films, it blew me away.Inception is a well-made movie, filmed in about 6 locations all over the world. The directing was outstanding, there were only about two moments, maybe three seconds in total, where i noticed that visual effects were being used (of course defying gravity is pretty difficult).The plot was very pleasingly intricate, with a twist-and-turn, keep-you-on-the-edge-of-your-seat type feel. I noticed that this film had similarities with DiCaprios thriller Shutter Island (which i also enjoyed very much)seeing as it left you wondering what was real and what was not. It's great to see a movie with a thick and emotional plot and not just grenade-throwing action heroes who achieve greatness in the end.Inception also has a very well-composed score, which to me was the finishing touch to a perfect movie. If you're thinking about seeing Inception, definitely go! Even though i was fortunate enough to see a free show, it is worth every penny you pay.Truly unique, like nothing i've ever seen before. Christopher Nolan certainly covered new ground with this film and wasn't afraid to leave us hanging with a spectacular ending.",https://www.imdb.com/review/rw2278319/?ref_=tturv_perm_18
Generation defining.,10/10,"The 20th Century had Casablanca, Star Wars, the Godfather, Blade Runner, and others - this is the first of the 21st Century masterpieces. Truly in awe at how amazing this movie is, an astounding show of all aspects of films. Amazing story and cinematography accompanied with actors worthy of telling the tale. Remarkable and breathtaking.",https://www.imdb.com/review/rw7549616/?ref_=tturv_perm_5
Sci-fi perfection. A truly mesmerizing film.,8/10,"I'm nearly at a loss for words. Just when you thought Christopher Nolan couldn't follow up to ""The Dark Knight"", he does it again, delivering another masterpiece, one with so much power and rich themes that has been lost from the box office for several years. Questioning illusions vs reality usually makes the film weird, but Nolan grips your attention like an iron claw that you just can't help watching and wondering what will happen next. That is a real powerful skill a director has. No wonder Warner Bros. put their trust in him, he is THAT good of a director, and over-hyping a Christopher Nolan film, no matter what the film is about, is always an understatement instead of an overestimate like MANY films before.Not since the eras of Stanley Kubrick, Andrei Tarkovsky and Alfred Hitchcock has there been a more brilliant director than Christopher Nolan. He is, undoubtedly, one of THE most brilliant and gifted Hollywood filmmakers in history. Filmmakers like him come but just once in a lifetime. He has the ability to seduce our eyes, ears and most importantly, mind, and then delivers what he intends to deliver in full blast. Rarely have blockbusters have the gall to deliver such amounts imagination and intelligence at the same time. And yes, it is similar to the excellent anime film ""Paprika"" in the whole ""invading dreams"" plot, but the similarities end there as Nolan brings the film to a whole different level.Visuals and intelligence rarely come together in movies at the same time, it's either all-visuals-no-smarts (""G.I. Joe"", ""Transformers"") or the exact opposite (""Doubt"", ""Invictus""). In this film the excellently directed action sequences combined with immensely groundbreaking and jaw-dropping visual effects are combined smoothly with a heavy dose of intelligence and believability.Although having an ensemble cast and financed by a Hollywood giant studio (Warner Bros), this film is a very personal film for Nolan, he wrote the film as well as directing it, and as you watch the film you get many glimpses of Nolan's perplexing, increasingly imaginative thoughts and dreams in the dialog that he writes and the plot that he sets up. Ideas have never felt more interesting and put to good use than in this film. This film is NOT for the popcorn muncher, rather it is a film for thinkers. Honestly I can't explain the plot for fear of spoiling the movie for you readers. Even the slightest hint will ruin the experience. The viewer will walk out of the cinema feeling dazed, confused and ultimately breathless. It's like a puzzle, both physically and mentally, and you have to pay attention throughout the film for the clues. However Nolan controls the spectacle of the film and is careful not to let it overwhelm the film's humanity, and this is where ""Inception"" shines. It is a very deep film that will have one thinking and asking questions for years to come. That's right, years.Once the film ends, you'll want to watch it again, for there's something new every time. This is a film that requires multiple viewing for someone to truly comprehend the film's ambiguous themes, and will be discussed by many in the future. This is an original film, no adaptation, no sequel/prequel, no remake/reboot, which is extremely refreshing having gone nearly three years of mostly unremarkable visual effects roadshows (""Avatar"" be damned).Of course, a film is not complete without the actors. Leo DiCaprio delivers an Oscar worthy performance, similar but better than his previous effort ""Shutter Island"". He shows glimpses of a flawed, grim, fragile man, who has knowledge about everything else but yet can't seem to come in grips with himself and his demons. Joseph Gordon-Levitt, Ellen Page, Tom Hardy, Ken Watanabe, Dileep Rao, Cillian Murphy, Tom Berenger, Michael Caine, Marion Cottilard, Pete Postlethwaite, Lukas Haas... Nolan really brings out the best in this unusual yet extremely talented group of supporting actors who make their roles their own.Nolan is of course, a master behind the camera, a real virtuoso when it comes to film. His direction is taut, focused, gripping, and extraordinarily fascinating. The detailed and complex original script is no surprise from Nolan, considering the fact that he turned Batman the superhero into pop-culture art two years ago (""The Dark Knight""). The action sequences are unique, exciting and fresh, something absent from the cinema which has since been interested at things popping towards the screen and stuff blowing up every two milliseconds. The visual effects are awesome and imaginative, and best of all they do not bring down the movie's quality one bit, rather it makes the movie more fascinating to watch. The cinematography is absolutely, beautifully shot, so we can see the action and emotion in all their glory. Production design is top notch, with terrific design of sets and locations. Hans Zimmer's complementing music score is simply outstanding, and knowing the man, that's really all I have to say. Together all of these elements combine to deliver a mesmerizing movie experience like no other this year.Christopher Nolan has once again outdone himself. He truly is a gifted filmmaker, arguably the most imaginative in Hollywood today. And ""Inception"" can proudly stand alongside ""Blade Runner"" and ""2001: A Space Odyssey"" as science-fiction masterpieces that push the boundaries for movie making and become a different experience altogether.There are two types of films: the crowd-pleasing blockbuster and the intelligent indie/art film. Nolan has combined two of these tropes together into one exceptionally brilliant package, pulling off that rare, now nearly-extinct Movie Magic that has since been wiped off the planet by sequelitis and reboots. Movie of Summer 2010? Movie of 2010? Heck this is possibly the first masterpiece of the decade! Nolan is a genius and I applaud him for treating his audiences as intelligent people.Missing this film and not getting the film's point is a crime.Overall value: 9/10 (Excellent)",https://www.imdb.com/review/rw2279612/?ref_=tturv_perm_21
Am I dreaming,8/10,"Though this was a very good, on your toes, don't blink kind of movie. In the end, I had to ask myself, ""Was it all a dream?"". Acting superb and directing on point. Very good movie.",https://www.imdb.com/review/rw6356018/?ref_=tturv_perm_37
Insulting,2/10,"I will try not to repeat some of what others have so brilliantly written in some reviews. I just add this in order to contradict the hype that has allowed this movie to be ranked so high in IMDb. The same has been happening with other movies, and that is a shame for IMDb, which is becoming unreliable.I want to stress the fact that the only complexity in this movie is trying to figure out how you can invest so much money in a script that continuously makes a fool of the average critic intelligent viewer! The story is not complex. It is deliberately confusing in order to conceal its stupidity. Nothing that really matters is explained in the movie.And there's so many embarrassing clichés (the recruiting of the team, the episode in Mombassa, the assault of the ice fortress, many of the action sequences)... the average viewer must be disappointed!And the dreams - which serve as the scenario to most of the movie - are populated by the utmost lack of imagination.Finally, there's the score, louder and louder, building a suspense that is never there, for everything is a dream, and we do not quite catch what there is exactly that can go wrong...Well, all in all, the movie is an insult to the average intelligent viewer and, having been directed by Christopher Nolan, an ultimate disappointment.",https://www.imdb.com/review/rw2300362/?ref_=tturv_perm_25
I wish I'd been dreaming instead of watching this,4/10,"**Only a very teeny spoiler** Well, what can I say? Inception was the most overrated movie I've seen in years. The plot had more holes than a string vest.I found the first 20 mins dull at best, and was easily distracted (I actually paused the film and ordered a pizza/had a look at Twitter/read another message board...). I even restarted the film to give it another chance, but to no avail.Then for a whole 20 mins, it managed to keep my attention before leaving me again thinking 'why I am watching this?' for the next hour or so. I finally gave in with 45 mins to go when it turned into a Bond movie with snow skiing chases that appeared from nowhere.I didn't give a toss about the characters who did nothing to make me want to care, the plot didn't fill more than a few minutes of the 145 mins I stayed with it and bar a few nice CGI tricks - I can't say there was anything not done better in other movies many times over and in a great deal less time.Give me Total Recall for dream based plots and action any day of the week.The acting was average, the architect looked 17yrs old yet somehow became an instant expert in dreams/psychology and managed to be smug - was she the token precocious child that all writers include when their stories are dying on the page? Perhaps a cute pet dog would have helped here.It isn't often that I switch a film off because I think its pointless to carry on. Inception didn't even annoy me enough to see what happened at the end - I simply didn't care. How this is getting anything over a 6/10 is beyond me. I gave it a 4/10 and even then I think I'm being generous - it didn't even score on the So Bad It's Good chart.",https://www.imdb.com/review/rw2813079/?ref_=tturv_perm_104
Amazingly original...but also a bit overwhelming.,8/10,"This review is being written by a 46 year-old guy. I mention this because clearly this is a film where age is important, as younger folks probably will enjoy the movie more--and can take the fast-paced action and frenetic pace. I assume older audiences probably will be a little less amazed and a bit overwhelmed with the film. Just something to consider as you read this.As for the movie, I'll be up front about the fact that I did NOT love this film. It's just not the sort of movie I'd usually see and only went because my oldest daughter nagged me to go. I am glad I did, however, as I really could respect the movie in many ways. First, the story is wildly original (though, also quite confusing). Other than the Matrix films, I can't think of anything that even comes close to it in style. Second, the production looked and sounded great. The music was intense and worked great with the amazing, totally amazing, special effects. Third, it was nice to see so many kid actors show that they are NOT light-weights and could act. Leonardo DiCaprio is no longer the pretty young thing he was in ""Titanic""--his maturity and grit were welcome. Also, seeing the kid from ""Third Rock"" suddenly playing an action hero was great--you'd barely recognize him--or the other grown child actors. Fourth, I loved the ending--it really pulled everything together very well.So why am I not giving the film a glowing review? Well, I am simply not an action film fan. And, the insane pace, TONS of shooting and crazy plot simply lost me at times. I much preferred the slower and more introspective moments of the film. Also, while Ken Watanabe is a fine actor, I had a devil of a time understanding a lot of what he said--to the point where I wish they'd either dubbed him or had caption! Now this is NOT just because I am an old crank who is slightly hard of hearing--my daughter, too, found his thick accent difficult. On the other hand, Ms. Cotillard was VERY easy to understand and I was surprised how well she controlled her lovely French accent.I could probably go on and on about the film--as it's long, complex and VERY prone to be one to watch and re-watch and discuss with friends. However, at this point, there are already a bazillion reviews and 7 billion people have already gone to see it, so I'll call it a day.Well worth seeing....but perhaps too frenetic and confusing for many.",https://www.imdb.com/review/rw2347532/?ref_=tturv_perm_26
Inception...Great Movie! One of My New All Time Favorites!,10/10,"I got an invite to a free prescreening of this movie! I had been seeing some previews of the movie but I hadn't really listened to what the previews were saying at all. I hadn't read anything about what the movie was about. So I went into it without any kind of expectations what so ever.I love Science Fiction and this one did not disappoint!! I thought it was a great movie. If you have a chance to see it on some kind of digital projection or IMAX do it. An old film reel theater just wouldn't do it justice.It is pretty action packed, lots of twists and turns, gets a little deep, and leaves you thinking with a little bit of a hanger at the end. Phenomenal cast! I would pay money to see it again and recommend everyone to go see it when it opens Friday! Two Thumbs up! -StEpHeN",https://www.imdb.com/review/rw2279000/?ref_=tturv_perm_57
Masterpiece,10/10,An amazing science fiction movie... Christopher Nolan's another masterpiece... Need a sharp mind to understand the story & enjoy this movie.,https://www.imdb.com/review/rw6549190/?ref_=tturv_perm_35
Incredible movie,9/10,"This movies is a masterpiece by one of he greatest directors Christopher Nolan. And he made it in some way that the twists and turns are the best of the best of the best. I also appreciate the actors in this movie. I especially liked DiCaprio, Tom Hardy , Gordon Levitt.",https://www.imdb.com/review/rw6378877/?ref_=tturv_perm_55
